"","post_id","type","timestamp","caption","hashtags","n_hashtags","is_video","video_views","n_likes","n_comments","n_uniq_commenters"
"475","ig475","GraphSidecar",2020-08-07 18:39:52,"Update COVID-19 di Jawa Barat 7 Agustus 2020 (pukul 18.00)1. Terkonfirmasi di Jawa Barat: 7.147 (+152)Meninggal: 221 (+4)Sembuh: 4.315 (+63) Positif Aktif: 2.611 (+85)2. Jumlah tes Covid-19 di Jawa Barat: 440.152RDT: 267.124PCR: 173.0283. Mari tingkatkan disiplin, ingatkan sesama, saling menjaga, bersama kita putuskan rantai COVID-19. Masyarakat wajib meningkatkan kedisiplinan dalam penerapan protokol kesehatan 3M; memakai masker, menjaga jarak dan mencuci tangan. Sumber: pikobar.jabarprov.go.id#TetapDirumahAja #JabarSehatLahirBatin #COVID19 #JabarJuaraLahirBatin #JabarTanggapCovid19","JabarTanggapCovid19, TetapDirumahAja, JabarSehatLahirBatin, COVID19, JabarJuaraLahirBatin",5,FALSE,NA,398,18,10
"476","ig476","GraphSidecar",2020-08-07 12:13:07,"Sampurasuun wagi Jabaar<U+0001F64C>.Peraturan Gubernur (Pergub) No 60 tahun 2020 tentang Pengenaan Sanksi Administrasi Terhadap Pelanggaran Tertib Kesehatan dalam PSBB dan AKB dalam Penanggulangan Covid-19 di Jabar sudah terbit (27/7/2020).Nahh, selama masa PSBB dan AKB di Jabar ada kewajiban yang harus dilakukan pleh wargi, berikut informasi tentang pelanggaran dan sanksi bagi yang tidak disiplin<U+0001F44C>.Untuk itu, keselamatan dan kesehatan adalah tanggung-jawab bersama. Kunci utama, patuhi protokol kesehatan #PakaiMasker #JagaJarak #CuciTanganPakaiSabun <U+0001F4AA>...#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaruInfografis Humas Jabar by @gunturrofika..#banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum#100TahunGedungSate #75TahunJabar #JabarSehatLahirBatin#JabarTanggapCovid19","PakaiMasker, westjava, JabarTanggapCovid19, CuciTanganPakaiSabun, RidwanKamil, jawabarat, AdaptasiKebiasaanBaru, 75TahunJabar, JabarJuaraLahirBatin, JabarSehatLahirBatin, gedungsate, banggajadiwargajabar, UuRuzhanulUlum, JabarKita, HumasJabar, jabar, JagaJarak, 100TahunGedungSate",18,FALSE,NA,370,16,8
"477","ig477","GraphVideo",2020-08-06 20:51:12,"Sampurasun, wargi Jabar!<U+2063>Pandemi menyerang berbagai sektor publik. Ekonomi turut porak poranda dengan banyaknya masyarakat yang kehilangan pekerjaan dan rentan jatuh miskin. Banyak yang terdampak, tak bisa bangkit cepat. Sudah 6 bulan sejak kasus COVID-19 ditemukan di Jawa Barat, nyatanya, masih banyak yang membutuhkan bantuan.<U+2063><U+2063>Bersama @sonyafatmala Ketua @jabarbergerak Kab. Bandung Barat, donasi-donasi yang terhimpun melalui PIKOBAR disalurkan secara langsung bagi masyarakat yang terdampak.<U+2063>Kemurahan hatimu masih sangat diperlukan. Mari donasi sekarang, lewat PIKOBAR!<U+2063>Cc : @laporcovid19 @ridwankamil @jabardigitalservice @jabarprovgoid @humas_jabar<U+2063>#jabartanggapcovid19 #donasi #pikobar #civictech","pikobar, donasi, jabartanggapcovid19, civictech",4,TRUE,6812,195,20,7
"478","ig478","GraphSidecar",2020-08-06 19:43:00,"Update COVID-19 di Jawa Barat 6 Agustus 2020 (pukul 18.00)1. Terkonfirmasi di Jawa Barat: 6.995 (+83)Meninggal: 217 (+1)Sembuh: 4.252 (+32) Positif Aktif: 2.526 (+50)2. Jumlah tes Covid-19 di Jawa Barat: 421.971RDT: 265.921PCR: 171.3143. Mari tingkatkan disiplin, ingatkan sesama, saling menjaga, bersama kita putuskan rantai COVID-19. Masyarakat wajib meningkatkan kedisiplinan dalam penerapan protokol kesehatan 3M; memakai masker, menjaga jarak dan mencuci tangan. Sumber: pikobar.jabarprov.go.id#TetapDirumahAja #JabarSehatLahirBatin #COVID19 #JabarJuaraLahirBatin #JabarTanggapCovid19","JabarTanggapCovid19, TetapDirumahAja, JabarSehatLahirBatin, COVID19, JabarJuaraLahirBatin",5,FALSE,NA,553,28,14
"479","ig479","GraphSidecar",2020-08-06 13:49:13,"Sampurasuun wargi Jabar<U+0001F929>.Kadang kita semua mengabaikan penyebaran virus Covid-19 seolah-olah tidak akan menyebar di lingkungan terdekat kita lhoo~.Tapi, itu semua bisa menjadi titik awal penyebaran virus Covid-19, jika wargii sayang teman kantor, teman dekat kita, keluarga kita, dan terutama diri kita, jangan lakukan kesalahan diatas yaa<U+0001F44C>.Selalu gunakan masker dengan baik, kita selamatkan diri sendiri dan orang tersayang<U+0001F917>.Disiplin menjaga protokol kesehatan, dan #kitapastimenang<U+0001F4AA>...#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaruInfografis Humas Jabar by @aulfadlan..#banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum#100TahunGedungSate #75TahunJabar #JabarSehatLahirBatin#jabartanggapcovid19","westjava, jabartanggapcovid19, RidwanKamil, jawabarat, AdaptasiKebiasaanBaru, 75TahunJabar, JabarJuaraLahirBatin, JabarSehatLahirBatin, gedungsate, banggajadiwargajabar, kitapastimenang, JabarKita, HumasJabar, UuRuzhanulUlum, jabar, 100TahunGedungSate",16,FALSE,NA,435,9,7
"480","ig480","GraphSidecar",2020-08-03 19:44:58,"Wilujeng wengi wargii Jabaar<U+0001F64C>.Tim Riset Uji Klinis Vaksin Covid-19 berkolaborasi dengan Bio Farma, Universitas Padjadjaran dan Sinovac Research & Development Co., Ltd., China membuka pendaftaran untuk berpartisipasi dalam uji klinis Vaksin SARS-COV-2.Partisipasi wargi dapat membantu pada pengembangan Vaksin SARS-COV-2 di Indonesia lhoo~.Lokasi pendaftaran: Clinical Research Unit Dept Ilmu Kesehatan Anak Lantai 1 RSUP Hasan Sadikin.Kontak: telepon 022-2034471 dan Whatsapp 08112214235.Untuk syarat dan ketentuan relawan Uji Vaksin simak infografis diatas yaa<U+0001F64F>...#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaru Infografis Humas Jabar by @rezamega.d ..#banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum #100TahunGedungSate #75TahunJabar #JabarSehatLahirBatin#JabarTanggapCovid19","westjava, JabarTanggapCovid19, RidwanKamil, jawabarat, AdaptasiKebiasaanBaru, 75TahunJabar, JabarJuaraLahirBatin, JabarSehatLahirBatin, gedungsate, banggajadiwargajabar, UuRuzhanulUlum, JabarKita, HumasJabar, jabar, 100TahunGedungSate",15,FALSE,NA,690,61,39
"481","ig481","GraphImage",2020-07-24 17:20:33,"Sampurasuun wargi Jabaaar! .Sambil rebahan #Dirumahaja, #Kangmin ada informasi penting pake banget nih<U+0001F929>.Apa sih min? Naah, informasi nya tentang sebutan istilah baru dari (ODP,PDP,OTG, Hingga Positif) <U+0001F44D>.Jika wargi masih kebingungan dengan istilah baru dari @kemenkes_ri , yuuuk simak beberapa hal berikut ini dalam infografis di atas<U+0001F446>.Oiya, jangan lupa sebarkan juga ke tetangga dan keluarga wargi ya seputar informasi ini di grup whatsapp!...#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaru Infografis Humas Jabar by @gunturrofika ..#banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum #JabarSehatLahirBatin#JabarTanggapCovid19","westjava, JabarTanggapCovid19, RidwanKamil, jawabarat, AdaptasiKebiasaanBaru, JabarSehatLahirBatin, JabarJuaraLahirBatin, gedungsate, Kangmin, Dirumahaja, banggajadiwargajabar, UuRuzhanulUlum, JabarKita, HumasJabar, jabar",15,FALSE,NA,525,31,26
"482","ig482","GraphSidecar",2020-07-22 14:18:28,"Sampurasun wargi Jabaar <U+0001F917>.Berikut informasi mengenai level kewaspadaan #Covid19 Kab/Kota di Jabar<U+0001F4AA>.22 Kota/Kabupaten masuk zona resiko rendah atau kuning dan hanya 5 Kota masuk katagori zona sedang..Tetap berperilaku hidup bersih dan sehat, serta jangan lupa pakai masker, hindari kerumunan di tempat umum (jaga jarak) supaya terhindar dari penyebaran Covid-19<U+0001F64F>...#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaru Infografis Humas Jabar by @gunturrofika Video Humas Jabar by @febikim ..#banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum #JabarSehatLahirBatin#JabarTanggapCovid19","Covid19, westjava, JabarTanggapCovid19, RidwanKamil, jawabarat, AdaptasiKebiasaanBaru, JabarSehatLahirBatin, JabarJuaraLahirBatin, gedungsate, banggajadiwargajabar, UuRuzhanulUlum, JabarKita, HumasJabar, jabar",14,FALSE,NA,974,29,26
"483","ig483","GraphVideo",2020-07-21 14:28:39,"Sampurasuuun wargii Jabar<U+0001F64C>.Jangan anggap sepele dengan tidak menerapkan protokol kesehatan, karena virus Covid-19 masih ada lhoo wargi~.Selalu ingatkan orang terdekat (tua,muda, hingga anak-anak) agar tetap gunakan tiga jurus utama #Pakaimasker, #Rajincucitangan dan #Jagajarak !..@bankbjb @sekewoodsarangfilm ..#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaru ..#banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum #JabarSehatLahirBatin#JabarTanggapCovid19","westjava, JabarTanggapCovid19, RidwanKamil, jawabarat, Jagajarak, AdaptasiKebiasaanBaru, JabarJuaraLahirBatin, JabarSehatLahirBatin, gedungsate, banggajadiwargajabar, Pakaimasker, UuRuzhanulUlum, JabarKita, HumasJabar, jabar, Rajincucitangan",16,TRUE,5609,181,3,3
"484","ig484","GraphSidecar",2020-07-10 06:11:54,"RAPID TEST JABAR DIUNDUR.Mohon maaf untuk wargi jabaar tersayang, untuk wargi yang akan melakukan rapid test pada bulan Juli ini, sesuai informasi di atas harus diundur <U+0001F64F>Mengenai penggantian waktu rapid test akan diinformasikan lebih lanjut <U+0001F64F>#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaru Infografis Humas Jabar by @rezamega.d #banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum #JabarSehatLahirBatin#JabarTanggapCovid19","westjava, JabarTanggapCovid19, RidwanKamil, jawabarat, AdaptasiKebiasaanBaru, JabarSehatLahirBatin, JabarJuaraLahirBatin, gedungsate, banggajadiwargajabar, UuRuzhanulUlum, JabarKita, HumasJabar, jabar",13,FALSE,NA,766,31,21
"485","ig485","GraphVideo",2020-07-08 08:04:31,"Berseka Kanggo Jawa Barat. Sampurasun wargi, di masa Adaptasi Kebiasaan Baru (AKB) saat ini, tingkat  kewaspadaan terhadap virus Covid-19 jangan sampai turun yaa..Diberlakukannya protokol ini diharapkan tidak mengabaikan standar kebersihan, kesehatan, dan keamanan di sektor pariwisata, baik bagi para penyedia jasa, masyarakat, maupun para wisatawan yang berkunjung..Tetap waspada dan taati protokol yang ada!! Selamattt berkunjung ke destinasi pilihan wargiii <U+0001F929>..#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaru Dok Humas Jabar by @disparbudjabar ..#banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum #JabarSehatLahirBatin#JabarTanggapCovid19","westjava, JabarTanggapCovid19, RidwanKamil, jawabarat, AdaptasiKebiasaanBaru, JabarSehatLahirBatin, JabarJuaraLahirBatin, gedungsate, banggajadiwargajabar, UuRuzhanulUlum, JabarKita, HumasJabar, jabar",13,TRUE,8168,307,2,2
"486","ig486","GraphSidecar",2020-07-07 15:55:41,"Sampurasun, wargi Jabaar<U+0001F973><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063>Telah Hadir, Aplikasi PIKOBAR 2.0.<U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063>Berbagai pengembangan terus dilakukan guna menghadirkan informasi dan layanan terkini lewat aplikasi Pusat Informasi dan Koordinasi COVID-19 Jabar (PIKOBAR). PIKOBAR Versi 2.0 hadir dengan tampilan UI terbaru. <U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063>Aplikasi informasi COVID-19 yang bisa dinikmati dalam genggaman ini, kini menyediakan fitur Bantuan Sosial, Pendaftaran Tes Masif dan Log Location. Tak hanya itu, PIKOBAR turut dikembangkan sebagai aplikasi yang ramah digunakan bagi penyandang disabilitas netra, dengan mengaktifkan Talk Back pada gadget pengguna android, sehingga berbagai fitur dan informasi dapat terbaca oleh sahabat dengan keterbatasan penglihatan (visually impaired).<U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063>Segera unduh PIKOBAR sekarang!<U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063>#PIKOBAR #jabartanggapcovid19 #application <U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063><U+2063>","jabartanggapcovid19, PIKOBAR, application",3,FALSE,NA,188,9,9
"487","ig487","GraphImage",2020-07-05 18:25:28,"Pemda Provinsi Jawa Barat saat ini tengah melakukan tes masif Rapid di beberapa wilayah se-Jabar<U+0001F9D0>.Per Juli 2020, ada tiga Kabupaten/Kota yang akan melaksanakan Rapid test dengan target 500 warga, untuk Kabupaten Garut menargetkan 1.500 warga<U+0001F44C>.Tes tersebut dilakukan, merupakan bentuk kasih sayang dari Pemdaprov Jabar melalui Gugus Tugas Percepatan Penanggulangan COVID-19 terhadap wargi Jabaar<U+0001F917>.Para Tenaga Medis yang bertugas melakukan Rapid Tes pun sudah berstandar WHO, jadi wargi tak perlu risau ataupun takut yaa, ini demi kesehatan kita bersama<U+2764><U+FE0F>.#AdaptasiKebiasaanBaru #JabarSehatLahirBatin","JabarSehatLahirBatin, AdaptasiKebiasaanBaru",2,FALSE,NA,530,21,20
"488","ig488","GraphSidecar",2020-06-28 07:25:42,"Sampurasun, wilujeeng enjing<U+0001F64C>.Mmmm, buat yang lagi gabut dan #Dirumahaja, atau yang lagi kulineran, #Kangmin ada informasi penting banget nih agar tetap aman beraktivitas di era AKB <U+0001F44D>.Apa min informasinya ? Nihh, wargi bisa baca sampai tuntas yaa informasinya ada dalam cerita komik yang digarap Mba @ayukartikadewi dan @gambarnana inih<U+263A><U+FE0F>.Oiya, jangan lupa untuk selalu ingatkan orang tersayang untuk STMJ (awas bukan Susu Telur Madu Jahe)<U+0001F629>.Tapii STMJ itu, Singkat beraktivitas jangan lama-lama hanya yang diperlukan saja, Tak bersentuhan dengan orang lain (hindari berkerumun), Masker harus selalu dipakai, dan Jaga jarak tetap jaga fisik, okeh<U+0001F44C>..#JabarSehatLahirBatin #AdaptasiKebiasaanBaru","Dirumahaja, JabarSehatLahirBatin, AdaptasiKebiasaanBaru, Kangmin",4,FALSE,NA,798,8,8
"489","ig489","GraphVideo",2020-06-26 15:07:46,"Alhamdulillah, beberapa kabar baik hadir di Jawa Barat tentang penanganan Covid-19 yang semakin masif..Saat ini, Pemda Provinsi Jawa Barat pun gencar melakukan tes masif di beberapa tempat berkerumun ( tempat wisata, stasiun hingga pasar )..Pesan Kang @ridwankamil untuk melawan Covid-19 ada 3 jurus penting ya wargi!.Pakai masker, rajin cuci tangan, dan jaga jarak untuk memulai aktivitas Adaptasi Kebiasaan Baru (AKB) dengan hati-hati, dengan aman, dengan bertahap..InsyaAllah jika kita disiplin, kita bisa mengalahkan Covid-19 dan tentunya #KitaPastiMenang <U+0001F917>....#JabarKita #JabarJuaraLahirBatinVideo edited by @andreas.md5 ..#banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum #JabarSehatLahirBatin#JabarTanggapCovid19","westjava, JabarTanggapCovid19, RidwanKamil, jawabarat, JabarSehatLahirBatin, JabarJuaraLahirBatin, gedungsate, banggajadiwargajabar, KitaPastiMenang, UuRuzhanulUlum, JabarKita, HumasJabar, jabar",13,TRUE,5990,237,3,3
"490","ig490","GraphVideo",2020-06-24 08:48:03,"Wilujeng enjing, wargi Jabaaar <U+0001F970>Gimana hari ini berlalu? Udah ngga sabar lagi ketemu weekend yaaa?.Rapid test di lokasi wisata dan keramaian lainnya akan tetap Pemda Prov. Jabar lakukan sebagai bentuk pengendalian Covid-19 di masa #AKB30 ini <U+0001F64F><U+0001F60A>.Wargi tak perlu takut untuk mengikuti rapid test, karena protokol kesehatannya terjamin, begitu pun hasilnya <U+0001F44D><U+0001F60A>.Ini merupakan komitmen kami, memberikan pelayanan rapid test gratis bagi wargi Jabar semua, agar penularan dapat dicegah bahkan dihentikan <U+0001F917>.Kuy simak videonya untuk tau seperti apa sesi rapid test di Kawasan Wisata Puncak akhir pekan lalu! <U+0001F601>...#JabarKita #JabarJuaraLahirBatin #AdaptasiKebiasaanBaruVideo edited by @febihakim..#banggajadiwargajabar # #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum #JabarTanggapCovid19 #JabarSehatLahirBatin #AKB30 #DisiplinAKB #RapidTestWisataPuncak","westjava, JabarTanggapCovid19, DisiplinAKB, RidwanKamil, jawabarat, AdaptasiKebiasaanBaru, JabarSehatLahirBatin, JabarJuaraLahirBatin, gedungsate, banggajadiwargajabar, RapidTestWisataPuncak, AKB30, JabarKita, HumasJabar, UuRuzhanulUlum, jabar",16,TRUE,7447,239,5,5
"491","ig491","GraphSidecar",2020-06-23 19:26:31,"Sampurasun, wargi Jabaaar <U+263A>.Mulai akhir pekan kemarin tempat wisata di Jabar sudah mulai beroperasi nih, wargi. Siapa yang sudah mulai rekreasi di spot-spot wisata kece di Jabar? <U+261D><U+0001F3FB><U+0001F601>.Pemda Prov. Jabar pun menerjunkan mobil tes Covid-19 di Kawasan Puncak, Kab. Bogor dan Kab. Cianjur agar dapat memantau pelaksanaan AKB, sekaligus melakukan pengetesan masif (RDT dan PCR) kepada para wisatawan <U+0001F60A>.Hal ini kami lakukan agar dapat melacak keberadaan virus dan mengendalikan penularannya. Hasilnyaaa, masyarakat yang reaktif cukup tinggi, lho wargi <U+0001F62E>.Oleh karenanya, #DisiplinAKB itu sangat penting untuk mencegah penularan! Yuk, berjuang selalu pakai masker, rajin cuci tangan dan tetap jaga jarak <U+0001F637><U+0001F4AA>.Hatur nuhun <U+0001F64F><U+0001F64F> #RapidTestWisataPuncak #jabarsehatlahirbatin #jabarjuara #kitapastimenang","DisiplinAKB, jabarjuara, RapidTestWisataPuncak, jabarsehatlahirbatin, kitapastimenang",5,FALSE,NA,397,14,14
"492","ig492","GraphVideo",2020-06-14 19:08:26,"Sampurasun wargi Jabar..Laporan mingguan mengenai penanganan covid-19 di Jabar..Alhamdulillah, banyak kabar gembira yang datang di minggu ini..Mayoritas terkendali dan berita baik. Zona biru bertambah, zona kuning menurun. .Sebagian berita kurang baik terutama di pasar2 tradisional sehingga harus lebih disiplin..Jika semua warga Jabar disiplin semua bisa menjadi zona biru menuju hijau....#JabarKita #JabarJuaraLahirBatinVideo Humas Jabar by @andreas.md5 ..#banggajadiwargajabar #jawabarat #jabar #HumasJabar #gedungsate #westjava #RidwanKamil #UuRuzhanulUlum #JabarSehatLahirBatin#JabarTanggapCovid19","westjava, JabarTanggapCovid19, RidwanKamil, jawabarat, JabarSehatLahirBatin, JabarJuaraLahirBatin, gedungsate, banggajadiwargajabar, UuRuzhanulUlum, JabarKita, HumasJabar, jabar",12,TRUE,7223,329,11,11
"493","ig493","GraphVideo",2020-06-10 08:44:11,"Solusi menghadapi Covid-19, tetap terapkan protokol kesehatan dengan tiga jurus ampuh #Pakaimasker , #Rajincucitangan #Jagajarak seraya menunggu vaksin Covid-19..#JabarSehatLahirBatin #JabarTanggapCovid19","JabarTanggapCovid19, JabarSehatLahirBatin, Jagajarak, Pakaimasker, Rajincucitangan",5,TRUE,6824,406,17,15
"494","ig494","GraphVideo",2020-06-07 10:10:33,"Terkait Covid-19 Jawa Barat. Sebagain besar berita baik, sebagian lagi berita kurang baik.Yang sudah baik dipertahankan, yang kurang baik disempurnakan.Ingat 3 rumus melawan covid:1. Jaga Jarak.2. Pakai Masker3. Cuci tangan..#JabarTanggapCovid19 #JabarSehatLahirBatin","JabarTanggapCovid19, JabarSehatLahirBatin",2,TRUE,10379,478,11,11
"495","ig495","GraphSidecar",2020-06-04 16:04:11,"Selamat sore wargi Jabaar <U+0001F64C>.Saat ini beberapa wilayah di Jabar tengah melakukan persiapan penerapan Adaptasi Kebiasaan Baru (AKB)..Naah, #Timhumasjabar punya informasi terkini nih dari @Kemenag_ri tentang AKB di rumah ibadah <U+0001F44D>.Yuuk simak baik-baik ya wargi, surat edaran nya berlaku untuk pengurus rumah ibadah dan juga pengguna rumah ibadah <U+0001F60A>.Jadi, walaupun wargi berada dalam wilayah AKB, tetap wajib menerapkan protokol kesehatan yaaa<U+0001F917>.#PakaiMasker, #Rajincucitangan, #Jagajarak dan hindari kerumunan okeh! .Semogaa semua wargi Jabar selalu diberikan kesehatan dan kebahagiaan<U+0001F60A>.#JabarSehatLahirBatin #AdaptasiKebiasaanBaru","PakaiMasker, Timhumasjabar, Jagajarak, JabarSehatLahirBatin, AdaptasiKebiasaanBaru, Rajincucitangan",6,FALSE,NA,388,6,5
"496","ig496","GraphSidecar",2020-06-04 11:41:48,"Sampurasun wargi Jabaar <U+0001F917>.Adaptasi Kebiasaan Baru (AKB) adalah istilah yang digunakan untuk memaknai new normal, yang merupakan kebiasaan baru kita di masa pandemi Covid-19 selama obat dan vaksin Covid-19 belum ditemukan<U+0001F44C>.Dalam penerapan AKB juga wargi harus selalu menaati 3 protokol kesehatan yang wajib dan perlu menjadi kebiasaan wargi, yaitu pakai masker, rajin cuci tangan, dan wajib jaga jarak aman minimal 1,5 meter dengan orang lain saat beraktivitas di tempat umum<U+0001F44D>.Wargi juga jangan lupa selalu untuk perhatikan dan lindungi anggota keluarga yang rentan, terutama mereka yang lansia dan mempunyai riwayat penyakit penyerta..Pesan Kang @Ridwankamil untuk wargi Jabar semua, jangan sampai euforia berlebih dengan dimulainya Adaptasi Kebiasaan Baru di Zona Biru..Keberhasilan Adaptasi Kebiasaan Baru (AKB) ada di tangan wargi yang disiplin dan juga taat aturan<U+0001F60A>.#JabarSehatLahirBatin #AdaptasiKebiasaanBaru","JabarSehatLahirBatin, AdaptasiKebiasaanBaru",2,FALSE,NA,1669,36,32
"497","ig497","GraphSidecar",2020-05-30 08:24:56,"Ada informasi penting nih yang disampaikan Kang @Ridwankamil untuk seluruh wargi Jabaar..Inilah 15 Kota/Kabupaten di Jabar yang sudah diizinkan untuk melakukan adaptasi kebiasaan baru (new normal)<U+0001F44C>.Sisanya, 12 Kota/Kabupaten yang berada di level 3 (kuning) masih akan diberlakukan PSBB secara parsial 5 daerah di Bodebek sampai tanggal 4 Juni 2020, 7 daerah non Bodebek sampai tanggal 12 Juni 2020 <U+0001F4AA>.Semoga, informasi ini bisa memberikan gambaran bagi wargi Jabar yang berada di wilayah tempat tinggalnya masing-masing..Tetap berperilaku hidup bersih dan sehat, serta jangan lupa pakai masker, hindari kerumunan di tempat umum (jaga jarak) agar kita semua terhindar dari penyebaran Covid-19<U+0001F64F>.Semoga wargi Jabar dimana pun berada tetap diberikan kesehatan dan bahagia selalu<U+0001F917>.#JabarSehatLahirBatin","JabarSehatLahirBatin",1,FALSE,NA,2502,91,79
"498","ig498","GraphSidecar",2020-05-25 17:13:32,"Sampurasun, wargi Jabar !<U+2063><U+2063><U+2063><U+2063><U+2063><U+2063>PIKOBAR Versi 1.5 Sudah Rilis! Dapatkan fitur terbaru aplikasi PIKOBAR, jelajahi informasi penanganan COVID-19 di Jawa Barat.<U+2063><U+2063><U+2063><U+2063><U+2063><U+2063>Ketahui update total pemeriksaan COVID-19 (RDT dan PCR) yang telah dilakukan di Jawa Barat. Kini, kamu juga bisa mengetahui update kasus harian, laporan mingguan penanganan COVID-19, dan info penting lainnya.<U+2063><U+2063><U+2063><U+2063><U+2063><U+2063>Tunggu apalagi? Segera unduh aplikasi PIKOBAR sekarang!<U+2063><U+2063><U+2063><U+2063><U+2063><U+2063>PIKOBAR tersedia di Playstore dan Appstore. <U+2063><U+2063><U+2063><U+2063><U+2063><U+2063>#civictech #PIKOBAR #JabarTanggapCovid19 #jabarsehatlahirbatin","JabarTanggapCovid19, civictech, jabarsehatlahirbatin, PIKOBAR",4,FALSE,NA,316,28,26
"499","ig499","GraphVideo",2020-05-23 17:46:20,"Bagi yang ketinggalan live streaming pagelaran kesenian wayang golek di youtube Humas Jabar kemarin malam..Ada informasi penting yang bisa wargi simak baik-baik dari si cepot dkk terkait Covid-19 di Jabar nih<U+0001F44D>.Yuuk simak video nya sampai tuntas ya wargi Jabaar <U+0001F60A>.#JabarSehatLahirBatin","JabarSehatLahirBatin",1,TRUE,8635,351,1,1
"500","ig500","GraphVideo",2020-05-23 15:54:44,"Ada pesan khusus nih dari @mastercorbuzier agar merayakan lebaran #dirumahaja dan tidak mudik<U+0001F4AA>.Kita bisa tahan dulu rindunya dan kangen-kangenan melalui video call <U+0001F917>.#JabarSehatLahirBatin #JabarTanggapCovid19","JabarTanggapCovid19, dirumahaja, JabarSehatLahirBatin",3,TRUE,9719,495,9,9
"501","ig501","GraphImage",2020-05-21 13:18:36,"Pesan Kang @Ridwankamil teruntuk wargi Jabar mengenai evaluasi dari PSBB tingkat Provinsi..Kini, PSBB akan bergeser berskala mikro ke level pedesaan dan kelurahan<U+0001F44C>.Hal itu dilakukan agar pemetaan lebih detail dari manajemen ekonomi dan lebih terkendali <U+0001F917>.InsyaAllah jika kita disiplin #KitaPastiMenang <U+2764><U+FE0F>","KitaPastiMenang",1,FALSE,NA,790,53,41
"502","ig502","GraphVideo",2020-05-21 11:11:07,"Pemerintah mengimbau untuk tidak mudik menjelang Idul Fitri 1441 Hijriah..Kita tahan dulu rindunya dengan bertatap muka melalui video call online..Sayangi orang tua di rumah dengan tidak mudik<U+0001F917>...#JabarSehatLahirBatin #JabarTanggapCovid19#KitaPastiMenang","JabarTanggapCovid19, JabarSehatLahirBatin, KitaPastiMenang",3,TRUE,3761,172,5,5
"503","ig503","GraphImage",2020-05-21 08:33:42,"Wargi Jabar, menjelang Idul Fitri 1441 Hijriah di tengah pandemi Covid-19 kita tetap bisa melaksanakan Salat Idul Fitri #Dirumahaja <U+0001F64F>.InsyaAllah tetap berkah dan Salat pun bisa dilakukan bersama keluarga tersayang<U+2764><U+FE0F>.#kitapastimenang #jabarsehatlahirbatin","Dirumahaja, jabarsehatlahirbatin, kitapastimenang",3,FALSE,NA,647,24,21
