"","post_id","comments_username","comments_timestamp","comments_text"
"11512","ig584","shalsabila04",2020-03-15 20:17:07,"@alyaaanrs @wennydmynti_ @megasf_ @akuverana @putri.suhana14 @widigustid"
"11513","ig584","aiiu_puspita",2020-03-15 20:17:41,"Abi sakit min dr hari minggu kmrn demam,  batuk,  pilek,  sakit tenggorokan,  pusing malahan tos k dokter 2x tp dktr na teu nyarios nanaon cmn nyarios sing enggal damang we,,, kdon ktu gera.."
"11514","ig584","ge.handayani",2020-03-15 20:18:42,"@bank_anyank"
"11515","ig584","shalsabila04",2020-03-15 20:18:54,"@amilarahma80 @hrhmaaaa @pujiawlzp @shauma_29"
"11516","ig584","frizanti_sandria",2020-03-15 20:19:02,"cianjur gak ada yah min ?"
"11517","ig584","rafikaelv",2020-03-15 20:19:55,"Min.. plis jawab dm saya. <U+0001F62D>"
"11518","ig584","ekihartari",2020-03-15 20:20:12,"Thanks min <U+0001F44D> finally lebih informatif <U+2764><U+FE0F>"
"11519","ig584","yarachi26",2020-03-15 20:20:29,"@shalsabila04 fiiamanillah kita:"""""
"11520","ig584","fudzoh_jaelani",2020-03-15 20:21:04,"min... kenapa itu dijalak harupat masih ada penonton<U+0001F60F>... ga ngerti lagi deh..."
"11521","ig584","ocelxu",2020-03-15 20:22:16,"@lovelykarlauli @_jakobusr"
"11522","ig584","_jakobusr",2020-03-15 20:23:29,"@ocelxu thanks sell"
"11523","ig584","rofiteruna",2020-03-15 20:25:48,"@hervita_nia , @eppiita @fee_fery @nicky_sabtin @mayalestaritari jabarr yahhh"
"11524","ig584","fahrifauzan669",2020-03-15 20:26:06,"<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>"
"11525","ig584","mayalestaritari",2020-03-15 20:26:53,"@rofiteruna waspada gaesssss"
"11526","ig584","idhellinaf",2020-03-15 20:27:31,"@shsiscaa @bayirusa"
"11527","ig584","botax_halis",2020-03-15 20:27:41,"@lotus.merahjambu setau saya, karena mereka pulang dari luar negri atau sudah berada di daerah yang terkontaminasi #cmiiw"
"11528","ig584","mayalestaritari",2020-03-15 20:27:53,"@rofiteruna waspada gaesssss"
"11529","ig584","wikimasak",2020-03-15 20:27:54,"bikin konseling online dong min. untuk warga jabar. dengar2 di DKI udh ada layanan konseling untuk memmbrikn ptunjuk jika kita mrasa ada gejala. jadi sblum kita prgi ke RS akan di kasih konseling dulu. klw trnyta indikasinya kuat, maka kita akn dijemput ke rumah. itu mnurut saya cara yg ampuh untuk meminimalkn korban jiwa."
"11530","ig584","meyalv_",2020-03-15 20:28:05,"purwakarta sudah ada 1titik merah berarti sudah ada yg positif gitu ya ?"
"11531","ig584","lovelykarlauli",2020-03-15 20:28:21,"Nuhun neng @ocelxu buat infonya, meskipun lebih kepikirian memar dan lebam."
"11532","ig584","miniblue24",2020-03-15 20:29:06,"Terimakasih atas kerja kerasnya <U+0001F44F><U+2764><U+FE0F>"
"11533","ig584","rofiteruna",2020-03-15 20:32:23,"@mayalestaritari moga depok tetap 2 yg positif ( psien 01 n 02).."
"11534","ig584","dianrhena",2020-03-15 20:33:37,"Min tolong DM saya dibls, saya mhn info terima kasih @pikobar_jabar"
"11535","ig584","stnurulhjh",2020-03-15 20:33:57,"@anisaputri91 @dewiratnadimyati"
"11536","ig584","obenk_46",2020-03-15 20:34:36,"@irawan_nura udh ada nya syanggkuu"
"11537","ig584","nadakhaerunnisa",2020-03-15 20:36:25,"Makasih Pak/Bu akhirnyaa <U+0001F636><U+0001F636>"
"11538","ig584","haurgeulis_vape_shop",2020-03-15 20:37:28,"@muhamadfahrul8"
"11539","ig584","handayaninengsri",2020-03-15 20:37:48,"Ngakses petanya gimana?"
"11540","ig584","899tn",2020-03-15 20:38:32,"Appsnya bisa didownload di play store kan?"
"11541","ig584","rokhiwan_badranaia",2020-03-15 20:39:04,"@indramayupisan @aboutindramayu @diskominfoindramayu Indramayu sudah tersebar 1 Orang ?????"
"11542","ig584","uutaari",2020-03-15 20:39:20,"semoga di karawang negatif semua"
"11543","ig584","qistiaufa",2020-03-15 19:42:40,"Nuhun pagub"
"11544","ig584","nongnia",2020-03-15 19:42:40,"<U+0001F495><U+0001F495>"
"11545","ig584","mamanyababy",2020-03-15 19:43:01,"@sovieagustine nanti jam 9, bisa dilihat di situs yang sudah tertera di caption th"
"11546","ig584","agustin_wahyuma",2020-03-15 19:43:56,"Yg dekat bandung barat  atau atas bandung daerah cimahi atw lembang y bnyk warna birunyaa..."
"11547","ig584","maldooman07",2020-03-15 19:44:28,"<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+0001F44D><U+0001F64F>"
"11548","ig584","yulistyaratnawulan",2020-03-15 19:46:28,"Semoga yg dalam pemantauan atau pun pengawasan smua nya negatif covid. Begitupun semua warga nya di jauhkan dr wabah virus. Aamiin"
"11549","ig584","kuyliner.street",2020-03-15 19:46:35,"Tolong itu pasien suspcpt @rsuherminaarcamanik kenapa dari pagi masih belum bsa brngkat ke rumah sakit rujukan @rshs_bandung ya? , Silahkan team nya gerakan @ridwankamil @mangoded_md #corona"
"11550","ig584","marve_anitha",2020-03-15 19:46:42,"@adiprabowo5506"
"11551","ig584","kuyliner.street",2020-03-15 19:46:58,"@update.corona up @ridwankamil @pikobar_jabar"
"11552","ig584","amel_rv",2020-03-15 19:47:15,"Kalo nge klik itu sesuai alamat tempat tinggal skrng ,atau alamat KTP min.??"
"11553","ig584","yulistyaratnawulan",2020-03-15 19:47:45,"@yulistyaratnawulan semoga yg skt cepat di angkat juga penyakitnya"
"11554","ig584","marve_anitha",2020-03-15 19:48:19,"@adindaannissa"
"11555","ig584","de2kurniadi",2020-03-15 19:48:28,"Alhamdulillah Garut aman dan tetap aman"
"11556","ig584","satriyapraptama",2020-03-15 19:50:10,"Hatur nuhun kang beserta jajaran. Semoga kita selalu dilimpahkan keselamatan dan kesehatan<U+0001F44F>"
"11557","ig584","sovieagustine",2020-03-15 19:51:45,"@nurhildarusdi oke terimakasih <U+0001F64F>"
"11558","ig584","prestisioa",2020-03-15 19:51:52,"@risalahestetika"
"11559","ig584","hapi_yusril",2020-03-15 19:52:01,"Semoga virus ini segera bisa di atasi secepatnya <U+0001F64F>"
"11560","ig584","nurulbernawan90",2020-03-15 19:53:05,"Min tolong dijawab lah ini saya sekeluarga demam batuk pilek juga, mau dicek katanya harus bayar 700rbu, knp ga gratis???? @pikobar_jabar"
"11561","ig584","nursiti_rohmah",2020-03-15 19:53:31,"Jabar hebat<U+0001F618>semangat<U+0001F4AA><U+0001F4AA>"
"11562","ig584","usieka999",2020-03-15 19:54:22,"Mugia urang sadaya di tangtanyungan ku Alloh SWT ditebihkeun tina wabah covid 19"
"11563","ig584","pratamagp",2020-03-15 19:54:25,"@rezatripamungkas liat dengan seksama"
"11564","ig584","elektrika18",2020-03-15 19:54:28,"Mohon infonya untuk sumedang <U+0001F64F><U+0001F64F>"
"11565","ig584","elektrika18",2020-03-15 19:54:47,"Terima kasih"
"11566","ig584","kristian_ian16",2020-03-15 19:54:58,"Udh smpe pwk mah... @jennisukamto"
"11567","ig584","shistie",2020-03-15 19:55:43,"tolong ya pak nanti apps nya jg bisa di install di pengguna ios.."
"11568","ig584","lalisa_066",2020-03-15 19:55:59,"<U+0001F64F><U+0001F64F><U+0001F64F><U+0001F64F>"
"11569","ig584","jannissanugraha11",2020-03-15 19:57:26,"@update.corona wah?"
"11570","ig584","annisaregina21",2020-03-15 19:57:56,"Disini Kaya nya teh follow ini  @elsa_ef"
"11571","ig584","elsa_ef",2020-03-15 19:58:39,"@annisaregina21 iya nuhun bumil <U+0001F618><U+0001F60D>"
"11572","ig584","annisaregina21",2020-03-15 19:58:52,"@elsa_ef siap teh <U+0001F618>"
"11573","ig584","santynov99",2020-03-15 19:59:22,"Ayah @kulo.tetuko semoga selalu dlm lindungan-Nya.. mana minggu dpn ayah mudik.. sehat selalu ya yah.."
"11574","ig584","rucibaba",2020-03-15 20:00:40,"@mochamadrafly_23 cek yangg"
"11575","ig584","glazedkreme_",2020-03-15 20:00:56,"Alhamdulillah, apps nya buat saya pribadi pasti sangat membantu. Makasih ya buat tim nya. Dan semoga kita semua selalu sehat dan bagi yg sakit bisa sembuh semua."
"11576","ig584","depy_kurniawan",2020-03-15 20:01:45,"Alhamdulillah akhirnya JABAR pun TRANSPARAN <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>"
"11577","ig584","dhitadriany",2020-03-15 20:01:48,"Aiii @ainurfaiziyah"
"11578","ig584","bahtiarreynolds320",2020-03-15 20:02:37,"Ngakses peta nya gimana ?"
"11579","ig584","r.aih16",2020-03-15 20:03:06,"@ratrianingsih @jaa_s_a @muhibahabiyazid_aye @idiiafyhh_"
"11580","ig584","fitri_wibawa",2020-03-15 20:03:50,"Ko g bisa diakses min linknya?"
"11581","ig584","an.ndrian_",2020-03-15 20:04:12,"Mengapa di darul muttaqien bogor masi berkegiatan Diasrama @pikobar_jabar @ridwankamil @jokowi"
"11582","ig584","irawan_nura",2020-03-15 20:04:13,"Yang @obenk_46 skbmi banyak juga ternyata.."
"11583","ig584","alfinadv",2020-03-15 20:05:39,"@salmassh_"
"11584","ig584","hkmuttaqin",2020-03-15 20:05:58,"Ini yang kita butuhin @firyalf @faizal1n"
"11585","ig584","lotus.merahjambu",2020-03-15 20:06:55,"Maaf saya warga Karawang ingin bertanya, Khusus untuk kasus yang di Karawang orang orang yg termasuk ODP itu alasannya kenapa ya mereka di jadikan ODP? Apakah pergi ke wilayah yang terpapar atau interaksi langsung dng pasien positif? 
Dan apa kah para ODP ini tau mereka statusnya ODP ? Terimakasih sebelumnya"
"11586","ig584","desiamelsa",2020-03-15 20:07:16,"@encunyuliana"
"11587","ig584","gie_budiman",2020-03-15 20:07:30,"Nah ini baru betul @shelvieangel"
"11588","ig584","fauarrizal",2020-03-15 20:07:32,"Semoga kita semua selalu diberi kesehatan dan keadaan dpt kembali normal <U+0001F64F><U+0001F3FB>"
"11589","ig584","tasyals_",2020-03-15 20:07:53,"@____sabilaa @sal.nrz @uci.aul @saura_ramadani @thiamaul @ulfaalthfh"
"11590","ig584","tyas.zulfikar",2020-03-15 20:09:25,"@yulistyaratnawulan Aamiin"
"11591","ig584","tyas.zulfikar",2020-03-15 20:09:39,"@hikmah.balebat Aamiin"
"11592","ig584","thiamld_",2020-03-15 20:09:54,"@tasyals_ <U+0001F62D><U+0001F62D>"
"11593","ig584","sovieagustine",2020-03-15 19:36:37,"Melihat kelurahannya gmn pak???"
"11594","ig584","nuraenisolehudin",2020-03-15 19:37:39,"Ya Allah purwakarta <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>"
"11595","ig584","hikmah_balebat1127",2020-03-15 19:38:29,"Smoga Allah melindungi kita smua dan smoga ini cepat berlalu dan semuanya bisa kembali normal  bisa beraktifitas kembali sperti semula <U+0001F64F><U+0001F64F>"
"11596","ig584","ressaadeliap",2020-03-15 19:38:51,"@normanurma"
"11597","ig584","tofawaskito",2020-03-15 19:39:04,"@aangspr"
"11598","ig584","riainot",2020-03-15 19:39:05,"Itu yg titik merah daerah mn yah??"
"11599","ig584","rahmawati_2632",2020-03-15 19:39:06,"Min apa benar jika cek ke lab harus bayar 700ribu? Jika gratis tes nya kemana? Takutnya ada keluhan atau ciri ciri yang sama bisa cek"
"11600","ig584","dy_nisa",2020-03-15 19:39:28,"@rudi_mamet @imannisanurin @tiensdjumansyah @nuninie monggo diliat"
"11601","ig584","aangspr",2020-03-15 19:39:58,"@tofawaskito lo tag apa yg lagi gw liat<U+0001F602>"
"11602","ig584","ajengfurifutriani",2020-03-15 19:40:14,"@ndenfinafitriani tah nu ts ti pangandaran kade"
"11603","ig584","tofawaskito",2020-03-15 19:40:26,"@aangspr jangan jangan kitaaaa....."
"11604","ig584","itsnurull72",2020-03-15 19:40:52,"@sovieagustine iya gimana caranya ya teh.."
"11605","ig585","dwiagustriani",2020-03-16 07:54:10,"@f123dys saya setuju puncak ditutup. Biar orang2 ga ke sana liburannya. Ada banyak orang yg nda paham kalo libur ini harusnya di rumah saja untuk mencegah virus menyebar. Sekalian semua tempat2 wisata di Bogor."
"11606","ig585","dwiagustriani",2020-03-16 08:04:50,"@alamsyahrhaka57 nda usah ke sekolah. Arahan ttp akan sama seperti yg Didapat di media. Rajin cuci tangan"
"11607","ig585","adheboer",2020-03-16 08:19:54,"tolong kawasan puncak tutup dong untuk yg mau berwisata ..@ridwankamil <U+0001F64F><U+0001F64F><U+0001F64F>"
"11608","ig585","dandyfahmi_",2020-03-16 10:02:46,"@fuad_irfan teu sararieun corona mang<U+0001F923>"
"11609","ig585","elsahanada31",2020-03-16 10:04:18,"Follow pah @zaulspeleng"
"11610","ig585","azisghazali",2020-03-16 10:17:39,"Untuk apps nya apa sudah tersedia di Play Store min ?"
"11611","ig585","abdurohman_7",2020-03-16 10:58:04,"Buruh knp gk libur juga ya ??"
"11612","ig585","hilmy_parfum.pangauban",2020-03-16 13:32:59,"Adminnya sue gua DM kagak dijawab"
"11613","ig585","hilmy_parfum.pangauban",2020-03-16 13:33:43,"Batuk pilek selama seminggu tanpa gejala panas tinggi apa gejala awal Corona juga apa gimana ??"
"11614","ig585","fahmyakbar311",2020-03-16 14:42:16,"@asep_sava ada riwayat dari luar negeri atau kontak dgn org terdampak?  Klo ga ada itu mgkin krna alergi atau cuaca aja"
"11615","ig585","hilmy_parfum.pangauban",2020-03-16 14:52:09,"@fahmyakbar311ade saya kontak sama orang China kang .  Beli parfum ketempat saya dia minta jabat tangan refleks .. 4 jam setelah kontak .. panas tinggi lalu muntah muntah disertai nafas berat .. sudah diperiksa ke dokter katanya harusil isolasi dirumah .. setelah 3 hari baru cek darah. Kalo sudah positif gimana dia bisa nularin ke orang2 sekitar. Kenapa gak langsung dikarantina di RS ajah!? Heran Harus nunggu masa inkubasi virus nya lalu positif dan mati gitu??"
"11616","ig585","fahmyakbar311",2020-03-16 15:10:23,"@asep_sava telp langsung ke nomer hotline yg ada di piko kang"
"11617","ig585","hilmy_parfum.pangauban",2020-03-16 15:12:21,"@fahmyakbar311 GK diangkat angkat .. DM admin pun GK ada balasan"
"11618","ig585","erwinseptiadigusman",2020-03-16 20:06:18,"@asep_sava up"
"11619","ig585","erwinseptiadigusman",2020-03-16 20:06:23,"@erwinseptiadigusman up"
"11620","ig585","erwinseptiadigusman",2020-03-16 20:07:58,"@asep_sava up"
"11621","ig585","erwinseptiadigusman",2020-03-16 20:11:09,"@asep_sava pak @ridwankamil  ada yg mau info ini"
"11622","ig585","erwinseptiadigusman",2020-03-16 20:11:14,"@erwinseptiadigusman up"
"11623","ig585","ceuceuilmi",2020-03-16 21:20:42,"@aliffirdi_ gratis katanya sesuai anjuran dokter"
"11624","ig585","erwinseptiadigusman",2020-03-17 09:15:41,"@pikobar_jabar"
"11625","ig585","radianstoreshop16",2020-03-17 21:03:21,"@asep_sava punyen kang urg UP mugia dibaca ,, PAK @ridwankamil @dinkeskotabdg @jabarquickresponse INFO"
"11626","ig585","faizasysyarif",2020-03-18 06:30:59,"@fuad_irfan marukanna libur lebaran meureun a, masyaallah"
"11627","ig585","kincabooks",2020-03-18 09:14:30,"Punten kang bade tumaros. Ini kan sudah ada sk untuk meliburkan anak anak sekolah. Akan tetapi guru guru mi di bawah naungan kemenag bandung barat masih harus diam di sekolah karena perlu absen finger print.  Apa masuk akal pak ? Bukankah malah berlawanan dengan info dr pemprov untuk start social distancing. Cc @ridwankamil"
"11628","ig585","bungaled",2020-03-18 20:03:40,"Pak, pabrik tempat saya bekerja sampai saat ini tidak diliburkan. Begimana, pak?"
"11629","ig585","alfianhamzahh",2020-03-19 12:00:12,"Nikah saya jadi diundur pa,gimana nih?"
"11630","ig585","hardianimam14",2020-03-19 12:41:11,"Dunia perpaketan masih aman"
"11631","ig585","hilmy_parfum.pangauban",2020-03-20 14:10:44,"@radianstoreshop16 batuk udah seminggu dan dada lumayan sakit tapi GK terlalu sesak .."
"11632","ig585","hilmy_parfum.pangauban",2020-03-20 14:13:55,"@erwinseptiadigusman slow respon pami rakyau alit mah benten sareng pejabat batuk sakedik ge gercep diparios kita mah bingung mau cek kemana"
"11633","ig585","fahadnoorsha",2020-03-20 14:57:06,"@ridwankamil pak mau nanya itu orang dalam pemantauan tu (dia diem dirumah atau dia bebas berinteraksi kemana saja?)mohon pencerahannya<U+0001F64F>hatur nuhun"
"11634","ig585","nukynuq",2020-03-21 11:38:58,"@fuad_irfan naroas na ka diri sendiri atuh kang"
"11635","ig585","fuad_irfan",2020-03-21 11:44:08,"@nukynuq naros naon?"
"11636","ig585","nukynuq",2020-03-21 12:18:03,"@fuad_irfan kan sami2 minuhan jalan haha"
"11637","ig585","fuad_irfan",2020-03-21 14:06:01,"@nukynuq ari saya mah can terang aya himbauan pemerintah piwarang teu kamana2, ari soal jalan pinuh mah mangga wae,"
"11638","ig585","evamariajoentax",2020-03-22 14:44:06,"Ada beredar kabar di rsup hasan sadikin ada pasien corona yg meninggal. Apa betul pak ?"
"11639","ig585","dhiyaa_daster",2020-03-24 09:23:24,"Sampai detik ini blm ada instruksi untuk pbrik2 untuk wfh pak.. pdhl resikonya besar sekali.. 1pabrik ad ribuan karyawan.. semoga ada jln tengah yg terbaik antara pengusaha n pemerintah.. kshtn rakyat itu pntg.."
"11640","ig585","gea_regita",2020-03-26 09:10:40,"@dhiyaa_daster setuju banget, saya kerja d pabrik tapi jam kerja dan lain2 masih normal,,setiap pulang ke rumah selalu langsung mandi,cuci pakaian,tapi ttp ada rasa khawatir thd 2 anak saya yg masih kecil2,,, semoga dalam waktu dekat ini bisa segera ada solusinya,segera ada kebijakannya"
"11641","ig585","tineuinet",2020-03-15 18:20:48,"Naha Banten teh meuni lilaaa geraknyaaa<U+0001F622>..."
"11642","ig585","alamsyahrhaka23",2020-03-15 18:32:05,"Punten izin bertanya, saya salah satu siswa menengah atas di kabupaten yang ada di jawa barat, tadi saya melihat press conference pak gubernur mengenai sekolah ditutup(belajar dirumah) 2 minggu terhitung tanggal 16 maret besok, nah ternyata di grup wa sekolah ada kabar akan ada penyuluhan dari Pemda setempat, nah tindakan apa dan rekan rekan saya apakah tetap dirumah seperti arahan pak gubernur atau pergi ke sekolah mengikuti acara? Mohon informasi nya @pikobar_jabar @ridwankamil"
"11643","ig585","styx_wh",2020-03-15 18:33:14,"Point 1 belum di release ya Min?"
"11644","ig585","ghani_arrofi",2020-03-15 18:36:49,"@line_ningthias @fikrialiar"
"11645","ig585","aidenwn",2020-03-15 18:41:08,"Aamiin aamiin <U+0001F64C>... Semoga nggak ada oknum yg memanfaatkan hal ini untuk mencari keuntungan dengan cara menipu warga yg belum paham atau terlalu panik jadi mudah dikendalikan oleh orang yg berniat jahat.. #sehatjawabarat"
"11646","ig585","andi_rahman63",2020-03-15 18:47:26,"@satianaridwan  @vee_haznafashionshop"
"11647","ig585","hiyose",2020-03-15 18:52:09,"masih ditunggu peta pesebarannya"
"11648","ig585","heni_aprilian",2020-03-15 18:53:42,"@lelakusumawati822"
"11649","ig585","jua.stin",2020-03-15 18:56:48,"Assalamualaikum Wr.wb 
izin memberitahukan,pukul 05:23 waktu setempat jm telah tiba 13 orang yg didominasi umur 7-56 tahun di RS Hasan Sadikin Bandung,sampai detik ini sedang mendapat penanganan lebih lanjut dari dokter ahli di RS, pasien sebelumnya dirawat di Al ikhsan,RS Soreang,dan RS Imanuel,lalu di rujuk ke RSHS demi mendapatkan penanganan lebih lanjut
hasil lab pukul 10:30 menunjukan 8 orang positif terjangkit Covid-19, adapun demikian masyarakat dihimbau tidak panik dan tetap menjaga kesehatan dan imun tubuh
Korban positif covid-19 berasal dari daerah : Cilengkrang Kota.Bandung, Cicalengka Kab.Bandung,Cimareme. Kab.Bandung Barat, Soreang Kab.bandung,Riung Bandung Kota.Bandung, Subang, demikian hasil laporan,dimohon bagi masyarakat yg tinggal didekat area korban positif covid-19 dimohon untuk menjaga kebersihan,menjaga kesehatan,imun tubuh
perbanyak istirahat dan minum vitamin
apabila ada sanak saudara yg mengalami gejala gejala dari covid-19 mohon untuk segera dirujuk agar mendapat penanganan lebih lanjut,jangan sungkan/takut untuk memeriksakan diri
Korban yg sudah sembuh dan bersih dari virus covid-19 Hinga detik ini berjumlah 12 orang,didominasi dari umur 20-34 tahun . 
@farhanadityaz ini berita bener ngga min?"
"11650","ig585","ilmalvia",2020-03-15 18:57:02,"puskesmas gmn pa <U+0001F97A><U+0001F97A> jd sieu besok mau pergi kerja.. suami sama anak di rumah 2 minggu.. emaknya masih berjuang sama pasien puskesmas.. <U+0001F97A><U+0001F97A><U+0001F97A>"
"11651","ig585","pixelbookid",2020-03-15 18:57:12,"Setuju...<U+0001F44F>"
"11652","ig585","irmaniar0905",2020-03-15 19:00:10,"Pak kalau untuk yg kerjanya dipasar atau toko, bagaimana pak??"
"11653","ig585","new.rulirynaldi",2020-03-15 19:02:24,"@pikobar_jabar izin bertanya klo kantor pelayanan libur atau bgmna??"
"11654","ig585","nilazqsty11",2020-03-15 19:03:49,"Warga jabar follow ini deeh @luthfiadzkia"
"11655","ig585","yuliandiwangsa",2020-03-15 19:04:13,"Sound on @srirahayu4552  @ariewan.23"
"11656","ig585","suteja287",2020-03-15 19:11:44,"@azisalmaizar12"
"11657","ig585","viny_p_a",2020-03-15 19:13:40,"aamiin ya alloh smga sgera berakhir sehat smw negriku"
"11658","ig585","hanifahfidiana6",2020-03-15 19:16:13,"Bagi bagi handsanitiser pagub uda pada abis"
"11659","ig585","may.ro05",2020-03-15 19:23:56,"@yhantie_nadha @syaefudin.nak @nurulwulana @alfianylia"
"11660","ig585","arismamutiaeliana",2020-03-15 19:44:12,"Bpk itu di wuhan..di kita malah smakin bnyk...<U+0001F62B><U+0001F62B><U+0001F62B>"
"11661","ig585","nsw_gallery",2020-03-15 19:59:52,"@alamsyahrhaka57 sama banget kaya adik saya,  siswa SMP tapi besok masih tetep harus masuk sekolah upacara seperti biasa"
"11662","ig585","nelissetiawati02",2020-03-15 20:00:52,"@andritaufik_21 di subang mana yg udh kena?"
"11663","ig585","luthfiadzkia",2020-03-15 20:02:53,"@nilazqsty11 makin waspadaaa"
"11664","ig585","jua.stin",2020-03-15 20:03:19,"@nelissetiawati02 makanya saya nanya"
"11665","ig585","bachrudin_said",2020-03-15 20:03:25,"pa seharusnya tempat wisatanya ditutup juga jangan sekolahnya aja
sekolah di liburan pasti di pakai buat liburan. kalau ga di cegah sama aja ada yg nekad"
"11666","ig585","an.ndrian_",2020-03-15 20:05:07,"Mengapa di darul muttaqien parunf bogor masi kegiatan belajar di asrama tidak dirumah? @ridwankamil  @pikobar_jabar"
"11667","ig585","yuliani_ul",2020-03-15 20:14:59,"Semangat lawan virus.... Allah tidak akan memberikan penyakin melainkan memberika pula obatnya ... <U+2764><U+FE0F>"
"11668","ig585","zonafurniture_dspm",2020-03-15 20:16:24,"Mall masih tetap beroprasi pak. Dan masih banyak pengunjung. @ridwankamil"
"11669","ig585","nelissetiawati02",2020-03-15 20:28:52,"@avalokitesvara_ periksa dlu teh,ke rumkit..klo udh aman baru pulang"
"11670","ig585","endahdahlia85",2020-03-15 20:44:11,"@kristian_ian16 info dong bekasinya mana"
"11671","ig585","tiara_octavianita",2020-03-15 20:46:40,"@reny_irmayanti"
"11672","ig585","roe_q_yah",2020-03-15 21:00:04,"@vinyfit @yunietasitorus @ci_thepooh @fatimahaziz73"
"11673","ig585","nelissetiawati02",2020-03-15 21:24:46,"@avalokitesvara_ Call center ny ngga tau meren klo tth udh dri malaysia..ceuk saya mah ning langsung ka RS minta di priksa dlu da"
"11674","ig585","rissa.arsavidya",2020-03-15 21:42:57,"@avalokitesvara_ emng klo ga ada tanda ato gejala disuruh isolasi diri sendiri di rumah selama 14hari.klo dlam 14hari itu timbul gejala ato tanda baru ke rumkit.yg ga ada gejala ato tanda2 ga bisa cek leb corona.selama isolasi diri sehari 2 x cek temperatur suhu badan,"
"11675","ig585","elmapamela",2020-03-15 22:02:05,"@jihan_naura_hafidza"
"11676","ig585","mimih_raziq_hanan14",2020-03-15 23:09:30,"@andritaufik_21 hoax ini mah"
"11677","ig585","je_after24",2020-03-15 23:29:47,"@avalokitesvara_ first. Jangan panik. Taukan istilah ""cilaka ku pamolah sorangan""? waspada perlu kalap jangan. Dgn diri jernih pasti tau apa yg harus dilakukan"
"11678","ig585","maulidafatmala",2020-03-15 23:30:57,"@hanifahfidiana6 saya ada nih teh, klo mau"
"11679","ig585","indriana.ratna.nana",2020-03-15 23:39:51,"Dihimbau juga pak. Dirumah jangan ngelayap travelling, ke mall, obyek wisata, ke sodara dll."
"11680","ig585","juherna_",2020-03-16 01:06:05,"@avalokitesvara_  nanti di bandara nya ada alat pengecekan nya, ga tau apa namanya<U+0001F642><U+0001F64F> kalau ada sakit pasti terdektesi... bismillah aja teh"
"11681","ig585","aliffirdi_",2020-03-16 01:28:39,"Bapak untuk prosedur cek lab corona gimana ya?, dan bayar gak?, kalo bayar berapa? :D."
"11682","ig585","_____paradiso_____",2020-03-16 03:11:59,"@____sunburn____ artworknya madeub rurr"
"11683","ig585","muhamadsaid.9",2020-03-16 04:28:23,"Trimakasih Pak Atas informasinya<U+0001F44D><U+0001F64F>"
"11684","ig585","pirmanpriatna",2020-03-16 05:40:06,"@oktaviana3681"
"11685","ig585","fuad_irfan",2020-03-16 06:00:30,"Kamari saya mudik make motor, eta dijalan pinuh pisan ku kendaraan.. Ari saya teh nanya, ieu aya naon rame2 teuing? LIBUR CORONA A, boa gelo lain caricing d imah."
"11686","ig585","winaoctavia",2020-03-16 06:53:46,"Tk keponakan saya di daerah cibinong masih masuk sekolah seperti biasa, pak.. apa imbawan yang pak @ridwankamil sampaikan mengenai belajar di rumah boleh ada pengecualian?!? Kita serumah worry mau berangkatin itu anak ke sekolah.. <U+0001F623>"
"11687","ig585","f123dy_kitchen",2020-03-16 07:10:22,"Punten pak tolong tmpt wisata ditutup krn bisa jd tmpt penyebaran seperti yg terjadi di puncak sekarang, krn ini bukan liburan nti kalau tambah menyebar bisa repot dan seperti biasa menyalahkan pemerintah ujung2nya padahal pemerintah sudah menghimbau"
"11688","ig585","lexspesialisderogat",2020-03-16 07:21:52,"@indriiyana"
"11689","ig585","koruptor_momok",2020-03-16 07:27:53,"gubernur jabar <U+0001F44F><U+0001F44F>@ridwankamil <U+0001F44F>jabar juara dikamanakeun nu nuju basa kampanye tea jabar selatan geuning teu aya wae perobihan nu aya beki reksak.. jdmbatan cipatujah enggal bereskeun pak tos bosen mayaran manusia sair man nu megatan mun bade mentas walungan cipatujah hiji we heula eta pak ulah muluk muluk jabar juara jabar selatan.."
"11690","ig585","imelva_banjarnahor",2020-03-15 17:05:30,"Yg kuliah gimana pa ??"
"11691","ig585","dl_dewi",2020-03-15 17:06:29,"@imelva_banjarnahor ade saya di telkom libur sementara 1 minggu teh.. <U+0001F64F>"
"11692","ig585","kikysbangin76",2020-03-15 17:07:13,"peta sebaran na di enggalkeun kang...supados tiasa waspada...supados tiasa reugreug"
